star_score,reviews
3,시간이 어정쩡한 오후가 되어 간식먹으러 들렀던 삼화만두 먹을만한 것 같네요
3,디스퀘어 건물 건너편에 있어요 눈에 확띔
3,가볼만햇던거 같아요
2,원래 와라와라 있던자리 매장은 카페처럼 잘 되어 있음
3,물담배 완전 신기해요  기구 도 신기하고 선택했던데 오렌지 향이었나 그랬는데 그 향이 나는 것도 신기하고
3,센스있는 카운터에 박수 
3,약간 웨이팅하고 들어갔어요 음식이 맛있었습니다
2,데일리오아시스 달달하고 위에 올라간 쿠키도 맛남
2,벽쪽으로 붙은 테이블 있어서 혼자가서 먹기도 좋음
3,회가 길고 도톰한 편 항상 사람 많은 곳
3,랍스타 완전 사랑 치즈까지 올려진 비쥬얼 대박
3,말차 메뉴는 다 맛있어요  크림올라간 말차프레소 대박
3,가격도 저렴하고 인기많은 스시집
3,백화점이라 가격이 싸진 않음 
2,크림나이트는 위에 말차 크림올라간 비엔나라고 생각하면 됨
2,매장에 향초냄새가 진동해요
3,베이커리 까페에요 빵종류가 막 많진 않음
3,보통 티꾸닭이랑 어니언치킨 반반 주문하는것 같았어요
2,새우가 잔뜩 올려져 있어서 기분이 엄청 좋아졌어요
3,연어 겁나 맛있음
2,조명이 별로 안밝고 거의 초를 사용하고 있어서 어두워요
3,비빔국수 멸치국수 불면밥 추천합니다
2,낙지 탱글탱글함  낙지볶음말고 제육볶음도 이집 베스트
4,양이 쪼매 아쉽지만 굿
5,양념 발렸는데 바싹함  닭강정 같기도 하고  맛있음 
3,주인분 친절하시고 동성로에서 꽤 오래된 곳
3,먹고가면 팡도르 컷팅해서 슈가파우더 뿌려줍니다
3,완전 맛있음 마지막에 꼭 밥 볶아서 먹어요
3,매장이 큼직큼직하니 크고 시원해서 좋아용
5,배고파서 혼자먹었는데 맛있음
3,냄새가 배는 단점은 있지만 그정도는 감수할만큼 좋아합니다
3,상하이 파스타는 크림맛이 별로 안강하고 애호박이 들어가요
3,건물 자체가 독특해서 핫플레이스에요
3,이유가 뭔지는 모르겠지만 쇠고기를 먹고 난 후의 된장찌개는 어지간하면 다 맛있게 느껴진다먹을만한 것 같아요
3,맛있어요
2,플레이팅이 참 예쁘다
3,갈만한 편이네요 가격착하고 맛난 만두랑 쫄면 맛집
2,삼겹살이랑 이것저것 같이 구워먹는집
3,만족스러운 편이네요
3,연어가 제일 맛있었어요 원래 소고기 좋아하는데 이집은 연어가 더 맛있었다능
3,촛불로 굉장히 몽환적인 분위기 가 나요
3,인테리어가 독특해서 사진 되게 많이 찍고 왔음 
3,진짜 우리나라 같지 않은 느낌 처음에 무서웠는데 익숙해 지니까 좋았어요  꽤 괜찮은 카페카페
3,또 보니 배고프네  진짜 맛있었어요  아는 그 맛이지만 그래서 더 땡기느 
2,영대 앞에 있던건데 동성로에도 생겼네요 
3,맛있었어요
2,한 분에서 시간 간격으로 빵이 새로 나와요
3,매장안 분위기가 좋아서 친구들이랑 자주 가요
3,여기 빵 맛있어요 팡도르는 빵 되게 부드러움
5,양념이 매콤하고 달달해서 밥이랑 먹기 딱 좋음
2,신발은 신발주머니에 넣어서 본인 자리에 들고감
2,연어 샐러드 위에 씨리얼 올라가는데 그게 바삭바삭하니 같이 먹으니 생각보다 맛있더라구여
3,매장이 넓어서 눈치보지 않아도 돼서 좋아요 근데 사람 많은 시간대엔 사람 진짜 가득있어요
2,사케동 연어가 정말 두툼하고 좋았음
2,좋은 것 같아요
3,현대백화점 옆에 있는 곳이고 여기말고도 대구에 몇군데 더 있어요
3,딱 식빵 개인데 사람들이 줄서서 사가요 
3,따끈따끈하게 바로 먹어야 맛있어요  렌지 돌려도 맛남
3,삼쌈주꾸미는 섞지말고 한번만 뒤집는게 포인트
3,뭔가 매장 안에서 시크한 느낌이 뿜뿜함
2,돈까스 두께도 두툼하고 새우튀김도 오동통하고 완전 맘에 드는곳
3,공기밥도 포함된 가격이라 저렴하고 맛있어요
3,점심시간에는 웨이팅 걸리는 곳
3,블루베리랑 피자 초코가 베스트
3,세트로 주문하면 색이 알록달록한 삼겹살을 볼 수 있음 
3,혼자와도 부담스럽지 않은 가게 둘이오면 커플세트 시키면됨
3,층에 쇼파 자리도 있어서 되게 선택지가 많은  그런 카페 매력이 많네요
2,사람이 많아서 그런지 주문하고 음식이 좀 늦게 나왔음
2,뭔가 과제하기 좋은 카페에요 
2,후추랑 허브가 막 올라가서 구우면 탄것처럼 보이지만 맛있음 
3,자주 가게 될거 같네요
3,점심에 가면 웨이팅 있을수도 있어요
2,양파랑 소스 조합의 스노우 어니언 이게 젤 맛있는 듯
2,딱 돈부리만 있어요 가츠동도 튀김도 잘튀겨져있고 맛있음
3, 맛있었음 
2,칼국수 콩국수도 있고 국수종류가 꽤 됨
3,내부가 되게 독특해요  완전 맘에드는집
3,소프트 아이스크림이 유명한 곳이라는 듯
2,인테리어도 잘 되어 있고 분위기 너무 좋은 곳
3,순살 주문되서 먹기도 편하고 티꾸닭 대박 
2,맛있어요  건강해지는 느낌이고 
3,찍어먹는 특제소스가 다른곳이랑 좀 달라요 
3,말차슈는 안에 말차크림이 꽉 차있어요 
3,바테이블이 있어서 혼자와서 먹기도 좋아요
3,속이 풀리는 느낌이에요  든든했어요
2,동성로에서 밥먹기 좋은 곳 거의다 돌판 낙지 볶음 시켜요
2,고기는 진리
3,제가 갔을땐 사람 없어서 줄 안섰섰어요
3,매장이 크진 않아요 둘이서 가기 좋은 곳
2,바석 앞에 주방이라 초밥 만드는거 볼 수 있어요
3,늦게 가면 자리 없을수도 있음
2,좋아요 추천추천
3,매운맛은 진짜 매우니까 초보로 주문하세요
3,괜찮은 경험이었어요
2,시 반전에 가야 안기다립니다
3,웨이팅이 늦게가면 꽤돼요 빨리가는걸 추천
3,괜찮음
3,왜 맛집인지 알겠어요 
3,데이트 코스로 가기 좋아요
3,나오는데 시간은 조금 걸리지만 그래도 계속 찾게 되는 매장이에요 
2,우연히 현대백화점에 갔다가 사람들 줄서있는것 보고 따라서 줄서서 맛보았던 스시준을 최근 다시 다녀왔습니다  괜찮은 것 같다
2,바로 구워먹는게 재밌어요  원하는대로 구울 수 있는게 좋은 듯
3,입맛에 맞았음
3,비오는 날에 예전 학생때의 추억이 생각이 났던 대구 삼화만두 좋은 맛
2,남문시장 라파엘병원 옆 골목안 매장에서 직접 빚은 손만두 전문점 맛나요
3,훌륭한 편 군만두랑 쫄면이 넘맛있어요 
2,맛있었어요 
3,칼국수뿐 만아니라 수육도 굉장히 만족스러웠던 곳
2,생갈비도 좋고 된장찌개도 좋고 또 가고 싶은거 같아요
2,맛있음
5,기대이상이라 만족스러웠어요
3,조명 예뻐서 셀카 잘 나와요 
2,한여름에 몸보신하겠다고 다녀온 이제서야 발견해버린  맛있다
2,누린내 없는 선지해장국
5,아뉘미쳐써맛이떵
5,아니예약 안 하면 못 가요좋아
5,  
5,여기 진짜 번째 왔음와대단하다어떻게 이렇게 만들지
2,매장 인테이어 이것저것 신경쓰신게 느껴지는 공간
3,군만두 찐교스는 촉촉하면서 부드러워요 깔끔한거 같아요
3,메뉴는 생각보다 스시집 치고는굉장히 다양한 편 이예요가격도 물론 가볼만했던 것 같다
3,내부 블랙으로 되게 고급져요
2,골목 역사를 간직한 백록 식당 먹을만 했던거 같다
3,원래 가려던 곳은 이 국밥집이 아닌데 다먹고 나와서 알았다는 그래도 맛있었음
3,여전히 맛이 좋더라 
2,대구에 세련된 파인다이닝이 생겨서 기뻐요 
1,맛은 있어요 근데 많이 불친절해요 실수에 대한 사과는 없고 서비스가 맘에 안들면 나가라 그래요 검색해보니 저만 겪은 일이 아니네요 참고하세요
2,화학조미료가 안 들어갔는데도 맛 있어요
3,좋았구요 이때까지 먹어본 된장찌개 중 제일 맛있었다고 자부하는 숨은 맛집입니다
2,꼭 가보고 싶네요먹물로 만든 짜장이 뭔가 색다름
2,디너코스는 다른데에 비해 저렴한 편 
3,오픈한지 얼마 안됐는데 벌써 인기 많은 듯
3,오픈한지 얼마 안됐는데 사람되게 많았어요
3,느끼해서 중국음식 못드시는 분들에게 강추
3,보통 짜장의 단맛이 없어서 맛있더라구요
3,셰프님 친절하셨고 메뉴는 계속 변경된답니다
3,대구 현지인 분에게 강력 추천을 받아 처음으로 방문했던 집인데 너무 기억에 남아 또 방문한 집이어요 진짜 맛있는 거 같아요
2,래된 곳인 만큼 단골손님들이 참 많은 곳이라고 해요 서문시장 역에서 가까워요
3,플라밍고 위에 크림이 별로 안달고 생각보다 맛있어요 
2,씹는 맛이 좋은 한우 갈비와 찜  또 가고 싶은 것 같아요
3,시 분쯤 도착했는데 분정도 웨이팅한것같아요  거송갈비찜 메뉴판입니다 갈비찜을 주문하면 공깃밥죽음료가 나오고 매운 맛은 단계 중 하나 또 가고 싶었어요
2,면발이 잘 끊기는 것 빼고는 건강한 음식으로 맛있어요
2,생초밥도 맛있지만 구운 초밥이 진짜 맛있다
4,기분좋게 잘 먹고 왔습니다
2,맛있는 것 같아요
5,맛있어요꼭 한 번 가보세요
5,아주 괜찮았어요 가성비가 좋은데 지금보다 가격비싸도 갈듯
3,뭔가 약간 어두우면서도 차분한 분위기
3,직접 끓인 단팥 천연버터 천일염 천연 발효종을 숙성하여 만든 웰빙 빵으로 명성이 높다
3,요즘 매우 핫 한 곳 전체적으로 분위기가 너무 좋아요
3,포장 가능하고 택배도 가능 서울에서 택배로 시켜 먹으면 좋음
2,메뉴 되게 심플해서 그런지 거의다 아몬드 라떼 주문하는 듯
3,평일 저녁이었는데도 사람이 짱 많았음
3,좋아요 음식이 아닌 세월을 맛보다
4,웨이팅은 건물 밖에서만 가능 
3,단팥빵 생크림 단팥빵 생딸기 생크림 단팥빵 소보루 단팥빵 크림치즈 빵이 있고 각종 야채와 옥수수 햄을 넣어 오븐에 구워낸 대프리카 빵 등이 훌륭했었음
2,백록식당의 한정식 정말 잘 나와요  누구든 만족할만한 편입니다
3,대구에 오면 여기를 가보란 말이 기억나서 들어가 보았다 만족했던 것 같아요
2,좋은 것 같아요 보통웨이팅은 기본이라고 했는데 저는 자리가 있더라구요
3,시골스러운 분위기인데 세련되게 잘 해놓았음
3,좋았구요 녹차 생크림 단팥빵이 가장 인기있는 메뉴이다 대구에가면 꼭 한번 먹어 보시길 권합니다
2,층으로 올라가면 조그만하게 더 댄스라고 붙어있는 종이가 보임 
3,조명이 막 밝지 않아서 좋아요
2,이름이랑 번호적고 밖에있다 문자 받고 들어감 
2,대구전통따로서 설렁탕 먹고 왔어요 훌륭한거 같네요
3,괜찮었음 한국관광공사가 선정한 대구빵 대 빵집에 선정될 정도로 인기가 많은 곳
3,뭔가 옛날 할머니집 온 느낌적 느낌 
3,동성로에 갈때마다 줄이서있는 맛집이 맛있는 편이네요
3,괜찮군요 대학땐가 처음와봤었는데 괜찮다고 생각했었어요 
3,주문후 금방 튀겨져 나와서 바삭따끈함
3,치즈 돈까스 치즈가 되게 많이 들어가 있어서 맛있어요
3,내부가 작지 않고 꽤 넓어요 나오는 유리 잔들도 빈티지하고 예쁨
3,브레이크 타임 있어요
2,계란 후라이 올라간 토마토 커리가 젤 맛있었어요
2,돈까스집이 아니라 까페처럼 되게 세련됨 
3,많이는 안기다렸는데 갔을때 웨이팅 있었어요
2,매운맛을 좋아하는데 달달하고 맛있음
5,칼국수 러버로서 대구 지역 칼국수는 꼭 맛보고 싶었다  만족스러워요
3,대구사람들이라면 한번쯤은 꼭 가본곳
2,생긴지 얼마 안됐는데 벌써 핫한 곳 
2,생각보다 양도 많고 덮밥재료도 가격대비 괜찮은편
2,여긴 꽁치구이 한마리가 나오는게 포인트 
2,양도 많고 저렴한 곳  인기 있을만 하네요
2,연어초밥 생새우초밥 한우불초밥 만족할만한 편이네요
3,치킨까스가 부드럽고 바삭하게 되게 잘 튀겨서 나왔어요
2,포장손님도 꽤 많고 요즘 대기줄도 걸리는 인기 많은 곳
2,분위기가 뭔가 어르신들이 많이 찾는 분위기 같았어요
3,식사하기도 좋고 간단히 술마시기도 좋은 분위기
2,뭔가 분위기 자체가 좀 젊은듯 함
2,공간 여유있고 직원분 친절하시고 분위기 좋은 편
2,스테이크 덮밥 생각보다 핏기가 좀 있는 상태에요
2,같이 나오는 우동도 양이 안적어요
3,새우튀김 튀김도 바삭하고 천원 추가할만 함
3,크림스파게티는 안맵게도 주문가능해요
3,가격 생각하면 초밥은 나쁘지 않은 편
5,맛났어요
3,고기를 좋아한다면 소고기 초밥 시켜보세요 
2,크림보다 제육볶음 우동 추천함
2,가게는 오래된 느낌나는데 회 퀄리티가 좋아요
3,가격도 적당하고 메뉴도 다 독특함 
3,이자카야 건물 층으로 밝고 편해요
2,분위기며 맥주며 안주 등 등 다 맘에 들어서 굉장히 애정애정하게 된 곳
2,새벽 다섯시까지해서 좋아요
3,국수류가 맛있어요 국물 다 먹음 
2,초밥 생각보다 괜찮았고 같이 나오는 우동도 양이 꽤 됨
3,본점 광화문점이 수요미식회게 나왔다고 알고 있어요
3,내부는 전형적인 일본풍 식당같고 초밥이 대표메뉴
