star_score,reviews
4,비빔냉면 정말 훌륭했던거 같아요
3,건강삼계탕 훌륭했던거 같다
4,더덕구이 대체로 좋았던 편이에요
4,그럭저럭 훌륭한거 같네요
3,돼지김치찌개 먹고싶을만 하네
3,추천할만해요
3,여긴 내 운명
3,황태 얼큰 해물칼국수 꽤 훌륭했다
4,여러모로 좋았던거 같아요
3,고등어회 꽤 만족스러울만했어요
3,고등어회 진짜 먹고싶었어요
4,맛도 그럭저럭 가격도 그럭저럭
3,고등어회 그런대로 맛있었던 편이에요
3,스페셜모듬 아주 먹을만해요
4,여러모로 훌륭했던거 같다
4,궁중상 대체로 맛있었고요
4,깔끔했던 편이에요
3,진짜 또 갈려고요
3,나만 알고싶은 맛집
4,나를 여기루 데려다 주세요오오
4,아저씨가 직접 바베큐를 초벌해줘요 강가에 있어서 놀러온기분도 나고 좋은 음식점이에요 
4,태국음식점은 조리사 컨디션에 따라 맛이 달라지는 듯 합니다 콘타이에 점수를 후하게 준 건 그 편차가 적기때문입니다 년정도 갔는데 저는 똠얌쌀국수에 흰밥 말아먹는 걸 추천합니다
1,젤라띠젤라띠 레몬맛 너무 좋아해 밥먹자마자 대기가 좀 있어보였지만 찾아가 컵개 커피잔 주문시켰습니다 그런데 제앞에 대기가 팀 정도 있어보이는데 직원분들여남 떠들면서 하는거 보기 좀 불편했어요 그래도 맛있는 젤라또 생각에 기다리는데 처음에 남자직원분이 컵아이스크림을 먼저 주셨어요 그런데 커피가 안나와서 기다리는데 여자 직원분이 제번호가아닌 다른번호 부르면서 커피가 나왔다고 계속 하셨습니다 전 당연히 제 번호가 아니라 받으러가지 않고 제번호 불리길 기다렸는데 갑자기 여자직원분이 남자직원분들한테 물어보더니 남자직원분이 저를 가르키더니 와서 번 아니세요 하길래이번엔 제번호 였어요 네 맞아요 했는데 커피를 주더라구요 그때까지는 아 그냥 번호를 착각했구나 하고 받는데 번호 잘못부른 여성 직원분이 기분나쁘게 계속 쳐다보시더라구요 옆에서  같이 있던 친구도 직원분이 번호 잘못부른거 들었는데 왜 잘못부르신분이 기분나쁘게 쳐다보시는지 모르겠네요 원래 음식먹을때 서비스가 좋으면 그만큼 기분좋게 먹는건데 다른 지점에서는 맛있게 먹었던 레몬 젤라또가 여기서는 최악이었네요
1,정보와 완전 다름 현재는 스시집이였다 점원한테 정보를 보여주니 이자카야였을때 메뉴들이란다  장어덮밥 먹고싶었는데 우나기 스시로 만족하자 생각했는데 밥알이 스시 밥알이 아니였다  차로 다른 식당갔다
2,평일날 저녁 이 곳만 줄서 있길래 줄서봤다 근데  왜 줄서서 먹는지 이해가 안됐다 일일향 짜장면이랑 탕수육이 더 맛있다 이 곳 짬뽕은 안먹어봐서 짬뽕 때문에 줄을 섯던 것이였을까
4,찬종류도 오목 미역보다 많고 맛있어요 다른 미역집은 참기름 맛만 나는데 여긴 국물이 찐해요 미역도 잘퍼지는 뭉결한 식감이 아닌 쫀쫀해서 식감이 이라서 내스타일 
5,자주가도 질리지 않네요
3,그럭저럭 먹을만해요
5,하남스타필드 층에 있는 안동국시 소호정은 가족들과 같이 점심 혹은 저녁먹기 딱 좋은 곳 같습니다 대부분 한우 국시 혹은 국밥을 가장 많이 드시는데 저는 국밥이랑 수육반전반을 먹었습니다 여기 수육은 진짜 환상입니다 입에 넣으면 살살 녹아요 꼭 수육은 진짜 드셔보시길 강력추천드려요다만 좀 가격이 비싸요
5,여기는 피자든 파스타든 불쑈를 하는거로 유명한 곳임 오징어먹물 도우로 덮힌 곳에 기름을 부워 불로 빠이야 한당 헤헤이런거 보는거 죠음 겉은 더욱 바삭하고 속은 더욱 촉촉하게 해주는 작업이라 함 직원이 다 잘라주시고 비벼줘서 편하게 먹기만 하면 된댱  생각보다 건더기가 푸짐하게 들어가서 너무행복했음 양은 한 인분 정도 되는것 같당 베이컨 버섯 마늘이 기본인 까르보나라에 땡초까지 썰어넣어서 안느끼하고 고소하며 크림이 꽤 진한편 히햐 여기 크림파스타는 믿고드세여 특히 덮여있던 오징어먹물도우 찢어서 크림소스에 찍어먹으면 후회하지 않은 선택이였당 폭탄피자보다 이게 더 나음  폭탄크림파스타 
2,찬은 그럭저럭이구요 미역국의 조개는 국물용이라 질겨서 못먹습니다 다만 미역국의 국물은 먹을만 합니다 재방문은 자제 하겠습니다  주관적인 의견입니다
4,수제버거집 중에 제일 좋아하는 곳인데 새로운 버거인 헤이가이즈가 나와서 먹어봤어용 패티가 무려 세장에 그릴드 어니언할라피뇨까지 수제번에 들어있어서 입에서 만족감 가득이에요 고기 못드시는 분들에겐 새우버거도 추천이에요
2,일본 훗카이도 유명 디저트 르타오 치즈케이크 맛있다는 애길 워낙 많이 들어서 기대가 무쟈게 컸어요 비주얼부터 뿜어져나오는 짱맛의 기운
2,조개미역국 추천합니다 구수한 소고기 미역국과는 달리 진한 감칠맛이 느껴집니다
2,워낙 치즈케이크를 좋아해서 그런지 한 입 먹자마자 사길 잘했다 싶더라구요 
3,타코샐러드 비프 속을 알차게 비빈다 그리고 겉에를 부셔서 함께 먹으면 된다 푸짐하고 맛있다
3,너무 맛있어요저눈 돈이 하나도 안 아까울정도로 너무 맛있었어요 
3,평일 런치에도 사람 대박 많아용 진짜 맛있어요
2,푸짐한 반찬과 함께 갓 끓여낸 미역국을 먹으니 건강하게 든든한 한 끼 먹은 느낌이 드네요 정갈하고 푸짐하게 내어주니 너무 좋습니다 
3,한 상 가득 채워진 밑반찬 다양한 나물들도 있고 생선 잡채 장조림 등 구성이 좋은 반찬들로 푸짐한 한끼 했습니다
3,무한리필 나초 소스에 찍어먹는데 생각보다 외쿡소스향이 물씬나서 넘넘 좋았떤
3,인테리어가 너무너무 기욥당
2,편하게 식사 예약하고 에이드 서비스까지 받을 수 있어서 좋았습니나
3,주말에 하남 스타필드 건물 내 식당예약이 쉽지 않은데 네이버예약으로 손쉽게 식사를 예약할 수 있어서 좋았습니다
2,솔직이 제입에는 그닥입니다 수육도 질기고
2,쇼핑하다 식사하러가기 딱 좋음
3,친구들끼리 모임장소로 가졌는데 분위기도 좋고 음식 맛도 훌륭했음
2,폭탄피자 불 붙여줄 때 신기하고 재밌었음
4,쫀득한 쌀빵과 맛있는 크림 팥빵이 가득한 팥고당 단호박흥국쌀식빵을 샀는데 왜 단호박이 안 느껴질까요 쫀득쫀득한 식감때문에 저희 엄마도 좋아하셨어요 흑임자팥빵은 흑임자크림에사 흑임자맛이 진하지 않고 적당히 고소 달달했어요 녹차크림팥빵은 얼려먹었는데 팥이 단팥이라 녹차아이스크림이랑 비비빅이랑 같이 먹는 느낌이었어요 요즘 같은 날씨에 크림빵 얼려먹기는 진리인 것 같습니닷
5,하남 스타필드에 있는 아이엠어버거 처음 가봤는데 괜찮았어요 양도 적당하고 버거는 오리지날 기본 버거로 먹었습니당 버거 종류 다양해서 다른 것도 먹어보고 싶더라구요 주말이라 그런지 사람들 많아서 한 분 정도 대기탔어요 감자칩에 치즈 뿌려진거 진짜 맛있어요
2,매운맛으로 시켰어요 매콤하면서도 느끼하면서도 고소한맛빨리 먹어야 합니다 식을수록 왕느끼합니다  그렇게까지 맛집은 아니네요
2,맛있고 먹을만해요 그런데가격이  가성비는 많이 떨어져요 둘이서 햄버거 개먹고 만천원 그나마 개는 세트 않시킴 
4,맛있어요 단 양이작아요 야끼만두는 비추 느끼니끼 담에는 곱배기로 해야할듯 싶어요
4,맛남 생활의달인 라멘집
3,주말에 다녀왔는데 진짜 사람 바글바글 하더구만요 초밥이 당겨서 급 먹었는데 생각보다는 괜찮았고 김을 잘하는 집 같더라구요
3,전반적으로 메뉴 모두 괜찮고 간이 쎼지 않아서 만족하고옴
2,화덕에 구워내서 그런가 그 피자 끝부분이 바삭한게 정말 맛있었어여 원래 그 부분 다 남기는데 하나도 안남기고 다 먹음영
3,초콜렛 밀크티에 밀크폼 펄까지 추가해서 드셔보시길 진심 맛있어요 농도는 레귤러로다가
2,주말에 스타필드 놀러갔을때 몇개 사왔는데다 먹었어여흡흡 녹차와 팥의 조화 진짜 기가막히는 것을
3,부모님이 먼저 가보시고는 너무 맛있었다고 극찬을 하시길래 한번 가봤는데 제 입맛에도 정말 잘맞았어요
2,공차야 사실 동네에도 있고 하지만 스타필드에서도 또먹고 싶더라구여  먹어도먹어도 질리지 않느뉴 버블티
3,역시 장사 오래하는 집은 이유가 있는것같네요 하나같이 다 맛있었고 반찬도 자극적이지 않아서 많이 먹게 됐어요
3,루꼴라 완전 듬뿍 올려주시더라구요 신선한게 치즈가 줄 수 있는 느끼함을 다 잡아줘여
3,어제 데이트하러 다녀왔는데 다른곳에 비해서 좀 조용하게 식사를 즐길 수 있는 곳이랄까 물론 웨이팅은 많은데 식당 내부 분위기가 조용한 편이에요
2,빵이랑 커피 먹고 나가는길에 보니까 아이스께끼가 눈에 밟히고 그래서 결국 사먹고 나왔는데 여기 아이스 스틱 진짜 깔끔한게 취저
3,후식으로 먹으니까 딱 좋았어요 젤라또인데도 텁텁하거나 뭔가 부담스럽지 않더라구요 여럿이가서 이맛 저맛 다 먹어봤는데 티라미슈가 젤 맛났구요
3,막 깔끔하고 군더더기 없는 맛은 아니에요 오히려 달고 시원한 그런 맛 아이들이랑 같이가도 좋아할것같았어요
2,난은 갈릭난으로 주문하길 권하고 커리도 커리지만 탄두리 종류가 상당히 맛있으니 가면 꼭 드셔보시길
3,연휴전에 다녀왔는데 오늘 또 가려구여 막국수 면발에서 나는 그 향이랑 양념도 막 너무 짜지않은게 취저에여
2,마실 나간김에 기분내려고 연어사시미에 한잔 하고 왔는데 인테리어도 깔끔하고 음식 플레이팅도 정갈했어여 맘에듬
2,사람 좀 줄어들면 더 자주가게 될것같네요  가격이 좀 나가긴 하지만 음식퀄리티가 좋아서 만족스러웠습니다아
2,탄두리 넘나 향 좋구 육질 부드러운 것 가격대비 양도 많고 진심 여기는 착한 맛집인듯
3,판메밀 하나랑 낙지들어간 돈까스 먹었고 메밀도 맛있긴했는데돈까스가 너무 맛있어서 놀람
2,여기도 사람은 많았고 그래도 맛이 좋아서 기다리는 시간동안 났던 짜증이 사르르
3,면발의 질긴 정도도 정말 좋았고요 편육도 쫄깃한게 진짜 게눈 감추듯 먹고왔어요
3,퍼보만 먹기 아쉬웠는데  짜죠랑 세트메뉴 있어서 고걸로 선택 역시 리틀사이공 쌀국수는 최고에요
3,나폴레옹 카페가 있길래 커피 한잔하려고 들어갔다가 빵들 비주얼에 그만  한껏 사들고 나왔어요
2,인스타에서 자주 보던 팥고당을 드디어 맛보니까 왤케 유명한지 알겠더라구여 진심 팥도 짱맛이고 속에 꽉꽉 들어 차있음 
2,버섯 쇠고기 한우전골이 스테디 메뉴라고해서 주문했는데 역시 말듣길 잘했음 버섯도 생각보다는 많이 나오고 한우라 그른지 고기가 완전 야들야들
2,어제 연휴 맞이로 다녀왔는데 사람 진짜 엄청나더라구여수요미식회에 나왔던 젤라또 집이 여기 있다고해서 당장 달려갔거늘 과일종류도 맛있지만 저는 그냥 초코가최고인듯
3,국수도 맛있는데 국밥도 얼큰하니 맛좋았네용   다음에 갔을땐 모듬전도 꼭 먹고보고싶은
2,마츠모토 스시 운영하던 곳이라고해서 가봤는데 가격대비 퀄리티는 그냥그냥 그런듯
3,일단 여기는 기본 가격이 좀 비싸긴한데 드스쿱 부터 시작해서 혼자서도 가지맛 즐길 수 있다는 점이 나름대로 좋다고 생각하고 사실 젤라또 맛 보면 비싸다는 생각도 그닥 안들어요
2,사람이 너무 많아서 부모님이 정신없으시면 어쩌나하고 걱정했는데 한일관에서 식사하시고서는 기분이 좀 나아지신 눈치
2,리틀싸이공은 진짜 어느지점을 가도 맛있는것같네요 오늘도 맛있게 잘먹고 왔습니다 
2,자극적인 음식을 좋아한다면 입맛에 안맞으실것같고 담백한걸 좋아하시는 분들은 정말 좋아할만한 그런 집이에요
2,연휴의 시작을 알리는 느낌으로다가 스타필드에 다녀왔는데여  여기 진짜 바글바글 근데 그만큼 맛도 좋고 저는 개인적으로 유산슬 진짜 맛났습니다
2,어찌나 사람이 많던지 그것만 아니었으면 더 좋았을것을 근데 스타필드 어딜가도 다 많더라구요 음식 맛은 대체적으로 좋았고 테이블 세팅이면 플레이팅도 깔끔한게 무난했어요
3,공차는 늘 기본 이상은 가는듯 블랙으로 주문해서 펄 추가해서 먹었더니 역시 기대를 저버리지 않는 맛
3,수요미식회에 나왔을때 한번쯤 꼭 가보고싶다는 생각했었는데 여기 딱 냉메밀은 진짜 방송에서 봤던것처럼 양도 많고 육수 인심까지 푸짐 
2,가족끼리 나들이 간김에 국수만 먹기 아쉬워서 수육도 주문헀어영 가격이 좀 나가는 편이라 양이 충분하게 느껴지진 않았지만 맛있어서 만족스러웠던 정도
2,에베레스트는 맛도 맛이지만 다른 집과는 달리 가격도 착해서 더 좋네요
3,남자친구랑 누텔라 이천살 각각 하나씩 주문해서 먹었는데 둘다 맛 굳굳 
2,양고기 커리가 이렇게 맛있는거였다니  커리에 난 찍어 먹으니 꿀맛이구
3,일단 공차는 얼음이랑 토핑 골라먹는 맛도 한몫함 토핑은 취향껏 고르시고 얼음은 거의 없는  그 양이 딱 좋은듯
2,일일향은 일단 메뉴가 다양한 편인데다가  보통의 중국요리집에서 하는 기본적인 메뉴들은 다 보통 이상이에요 맛있음
